[CONTENT]
1 | count=187
any_holy_site_in_religion | count=1
any_holy_site_in_religion/location | count=1
any_in_global_list | count=3
any_in_global_list/not | count=2
any_in_global_list/not/receiving_scripted_relation | count=2
any_institutions_embraced | count=1
any_international_organization_member | count=12
any_international_organization_member/and/or/and | count=1
any_international_organization_member/not/prev/country_has_special_status | count=1
any_international_organization_member/or | count=1
any_international_organization_member/or/and/custom_tooltip | count=2
any_international_organization_member/or/and/opinion | count=1
any_international_organization_member_percent | count=1
any_international_organization_owned_location | count=2
any_international_organization_owned_location/custom_tooltip | count=1
any_international_organization_owned_location/custom_tooltip/or | count=1
any_international_organization_owned_location/custom_tooltip/or/owner | count=1
any_international_organizations_member_of | count=13
any_international_organizations_member_of/or | count=4
any_international_organizations_member_of/or/and | count=3
any_known_country | count=5
any_known_country/and | count=1
any_known_country/or | count=1
any_known_country/or/and | count=1
any_known_country/or/or/and | count=1
any_known_country/weighted_calc_true_if | count=1
any_location_in_area | count=31
any_location_in_area/any_neighbor_location | count=4
any_location_in_area/any_neighbor_location/or | count=3
any_location_in_area/any_neighbor_location/owner | count=1
any_location_in_area/any_nomad_countries_in_location | count=1
any_location_in_area/any_pop | count=3
any_location_in_area/or | count=2
any_location_in_area/or/and | count=1
any_location_in_area/or/not/owner | count=1
any_location_in_area/or/owner/or | count=1
any_location_in_area/owner | count=1
any_location_in_continent | count=3
any_location_in_market | count=1
any_location_in_market/any_neighbor_location | count=1
any_location_in_province | count=14
any_location_in_province/and | count=1
any_location_in_province/and/any_pop | count=1
any_location_in_province/any_pop | count=5
any_location_in_province/any_pop/or/and | count=2
any_location_in_province_definition | count=9
any_location_in_province_definition/any_pop/culture/root | count=1
any_location_in_province_definition/owner | count=1
any_location_in_region | count=10
any_location_in_region/any_pop | count=1
any_location_in_region/any_work_of_art_in_location | count=1
any_location_in_region/or | count=4
any_location_in_region/or/and | count=2
any_location_in_region/or/and/not | count=1
any_location_in_region/or/market/market_possible_goods_trade_surplus | count=1
any_location_in_region/or/or/and | count=1
any_location_in_sub_continent | count=3
any_market_present_in_country | count=4
any_market_present_in_country/any_in_global_list | count=2
any_market_present_in_country/any_in_global_list/or | count=2
any_market_present_in_country/any_merchant_in_market | count=1
any_market_with_merchants | count=2
any_neighbor_area | count=2
any_neighbor_area/trigger_else/any_neighbor_area/any_location_in_area | count=1
any_neighbor_area/trigger_if/any_location_in_area/is_location_claimed_or_owned_by_country | count=1
any_neighbor_area/trigger_if/limit/any_location_in_area | count=1
any_neighbor_country | count=9
any_neighbor_country/nor | count=1
any_neighbor_country/or | count=2
any_neighbor_country/or/and/not | count=1
any_neighbor_country/or/and/relative_strength | count=1
any_neighbor_location | count=8
any_neighbor_location/or | count=1
any_overlord_or_above | count=1
any_overlord_or_above/or | count=1
any_overlord_or_above/or/any_primary_or_accepted_culture/or | count=2
any_ownable_location_in_area | count=2
any_ownable_location_in_region | count=6
any_ownable_location_in_region/custom_tooltip | count=1
any_ownable_location_in_region/owner | count=2
any_owned_foreign_building_location | count=3
any_owned_foreign_building_location/any_neighbor_location | count=1
any_owned_foreign_building_location/or | count=1
any_owned_location | count=49
any_owned_location/any_buildings_in_location | count=1
any_owned_location/any_buildings_in_location/any_production_method_of_building | count=1
any_owned_location/any_buildings_in_location/any_production_method_of_building/any_required_goods | count=1
any_owned_location/any_neighbor_location | count=2
any_owned_location/any_pop | count=2
any_owned_location/area | count=1
any_owned_location/area/any_ownable_location_in_area | count=1
any_owned_location/culture_percentage | count=1
any_owned_location/nor | count=1
any_owned_location/not | count=2
any_owned_location/or | count=4
any_owned_location/or/and/any_neighbor_location | count=1
any_owned_location/raw_material | count=1
any_owned_location/religion_percentage | count=1
any_owned_nomad_pop | count=1
any_owned_nomad_pop/location | count=1
any_owned_nomad_pop/location/any_neighbor_location | count=1
any_owned_nomad_pop/location/or | count=1
any_owned_non_rural_location | count=5
any_owned_non_rural_location/not/any_buildings_in_location/building_type | count=1
any_owned_non_rural_location/province_definition/any_neighbor_province_definition/any_location_in_province_definition | count=1
any_owned_rural_location | count=1
any_owned_rural_location/not | count=1
any_pop | count=11
any_pop_can_be_slave | count=2
any_pop_can_be_slave/game_data | count=1
any_port_in_country | count=4
any_port_in_country/sea_zone/area/any_privateer_in_area | count=3
any_present_country | count=2
any_present_culture_in_country | count=1
any_privateer_from_country/area/any_adjacent_ports_to_area/market | count=1
any_production_method | count=3
any_province | count=17
any_province/and | count=1
any_province/and/or | count=1
any_province/any_location_in_province/any_pop/or | count=1
any_province/not/any_location_in_province/or | count=2
any_province/or | count=2
any_province/province_capital | count=1
any_province/religion_percentage | count=1
any_province_definition_in_area | count=2
any_province_definition_in_area/any_location_in_province_definition | count=1
any_province_definition_in_area/trigger_if | count=1
any_province_definition_in_area/trigger_if/limit | count=1
any_province_in_area | count=3
any_province_in_area/culture_percentage | count=1
any_province_in_area/owner | count=1
any_province_in_area/owner/nor | count=1
any_province_in_area/religion_percentage | count=1
any_rebel | count=2
any_rebel/any_pops_supporting_rebel | count=1
any_rebel/or/and/any_character_supporting_rebel | count=3
any_region_in_continent | count=1
any_region_in_continent/any_area_in_region | count=1
any_region_in_continent/any_area_in_region/any_province_definition_in_area | count=1
any_region_in_continent/any_area_in_region/any_province_definition_in_area/any_location_in_province_definition | count=1
any_region_in_continent/any_province_definition_in_area/any_province_in_province_definition/religion_percentage | count=1
any_related_country | count=3
any_related_country/any_owned_foreign_building_location | count=1
any_related_country/capital | count=1
any_related_country/custom_tooltip | count=1
any_related_country/custom_tooltip/or | count=1
any_related_country/custom_tooltip/or/any_owned_location | count=1
any_related_country/custom_tooltip/or/trigger_if | count=1
any_related_country/trigger_if | count=1
any_rival | count=3
any_rival/market/not/has_merchant_power | count=1
any_royal_marriage | count=2
any_sub_continent_in_continent/any_region_in_continent/any_province_definition_in_area/any_province_in_province_definition | count=1
any_subject | count=6
any_subject/capital.market/not/any_import | count=1
any_subject/custom_tooltip/or/any_owned_location | count=1
any_subject/custom_tooltip/or/trigger_if | count=1
any_subject/or | count=1
any_subject_or_below | count=1
any_subject_or_below/or | count=1
any_unit | count=2
any_unit/any_sub_unit | count=1
any_war_participant | count=1
any_work_of_art_in_location | count=2
anyame_god | count=1
anyame_god/country_modifier | count=1
anyame_god/potential | count=1
anz | count=1
aondironon_culture | count=1
aonikenk_culture | count=1
aos | count=2
aos/flag_definition | count=4
aos/flag_definition/trigger | count=3
apa | count=1
apalachee_culture | count=1
apd | count=1
apiaka_culture | count=1
apma_culture | count=1
apma_language | count=1
apma_language/dynasty_names | count=1
apma_language/female_names | count=1
apma_language/lowborn | count=1
apma_language/male_names | count=1
apostolic_tax_privilege | count=1
apostolic_tax_privilege/potential | count=1
apostolicae_servitutis | count=2
apostolicae_servitutis/allow | count=1
apostolicae_servitutis/game_data | count=1
apostolicae_servitutis/potential | count=1
apothecary | count=1
apothecary/unique_production_methods | count=1
apothecary/unique_production_methods/ancient_medicine_apotechary | count=1
apothecary/unique_production_methods/natural_medicine_apotechary | count=1
apothecary_advance | count=1
appanage | count=1
appanage/join_offensive_wars_always | count=1
appanage/join_offensive_wars_always/custom_tooltip | count=1
appanage/join_offensive_wars_always/nor | count=1
appanage_diplomatic_betrayal_modifier | count=1
appanage_diplomatic_betrayal_modifier/game_data | count=1
appanage_grant_admin_autonomy | count=1
appanage_grant_admin_autonomy/category | count=1
appanage_grant_admin_autonomy/visible | count=1
appanage_greater_autonomy | count=1
appanage_greater_autonomy/game_data | count=1
appanage_league_of_weal_victory | count=1
appanage_league_of_weal_victory/game_data | count=1
appanage_prevented_from_call_to_war | count=2
appanage_prevented_from_call_to_war/game_data | count=1
appanage_request_levies | count=1
appanage_request_levies/allow | count=1
appanage_request_levies/column | count=1
appanage_request_levies/enabled | count=1
appanage_request_levies/potential | count=1
appanage_request_levies/select_trigger | count=1
appanage_request_levies/select_trigger/interaction_source_list | count=1
appanage_request_levies/select_trigger/interaction_source_list/every_subject | count=1
appanage_request_levies/visible | count=1
appanage_seize_court_resources | count=1
appanage_seize_court_resources/allow | count=1
appanage_seize_court_resources/allow/custom_tooltip | count=1
appanage_seize_court_resources/allow/custom_tooltip/and | count=1
appanage_seize_court_resources/potential | count=1
appease_english_population | count=1
appease_english_population/allow | count=1
appease_english_population/allow/has_unlocked_parliament_issue_trigger | count=1
appease_english_population/allow/or | count=1
appease_english_population/modifier_when_in_debate | count=1
appease_nobles_estate_from_shogun_court | count=2
appease_nobles_estate_from_shogun_court/potential | count=1
appease_nobles_estate_from_shogun_court_cost_modifier | count=2
appease_nobles_estate_from_shogun_court_cost_modifier/game_data | count=1
appease_the_gods | count=1
appease_the_gods/allow | count=1
appease_the_gods/allow/capital | count=1
appease_the_gods/allow/capital/any_pop | count=1
appease_the_gods/potential | count=1
appeased_estates | count=1
appeased_estates/game_data | count=1
application_of_chinese_legal_practices_modifier | count=1
application_of_chinese_legal_practices_modifier/game_data | count=1
apply_all_union_policy_effects | count=1
apply_all_union_policy_effects/if | count=2
apply_all_union_policy_effects/save_temporary_scope_value_as | count=1
apply_modifier_on_all_members | count=1
apply_modifier_on_all_members/add_country_modifier | count=1
apply_modifier_on_all_members/custom_description | count=1
apply_modifier_on_all_members/custom_description/every_international_organization_member | count=1
apply_modifier_on_all_members_excluding_leader | count=2
apply_modifier_on_all_members_excluding_leader/add_country_modifier | count=1
apply_modifier_on_all_members_excluding_leader/custom_description | count=1
apply_modifier_on_all_members_excluding_leader/custom_description/every_international_organization_member | count=1
apply_modifier_on_all_members_excluding_leader_text | count=1
apply_modifier_on_all_members_text | count=1
apply_parliament_bribe | count=1
apply_parliament_bribe/if | count=1
apply_parliament_bribe/if/change_parliament_issue_support | count=1
apply_parliament_bribe/if/change_parliament_issue_support/add | count=1
apply_parliament_bribe/if/limit | count=1
apply_policy_voting_cooldown_effect | count=1
apply_policy_voting_cooldown_effect/add_cooldown | count=1
apply_policy_voting_cooldown_effect/if | count=1
apply_pu_estate_satisfaction_hit | count=2
apply_pu_opponents_estate_satisfaction_hit | count=1
apply_pu_opponents_estate_satisfaction_hit/custom_description | count=1
apply_pu_opponents_estate_satisfaction_hit/custom_description/if | count=1
apply_pu_opponents_estate_satisfaction_hit/custom_description/if/every_international_organization_member | count=1
apply_pu_opponents_estate_satisfaction_hit/custom_description/if/limit | count=1
apply_pu_opponents_estate_satisfaction_hit_text | count=1
apply_pu_supporters_estate_satisfaction_hit | count=1
apply_pu_supporters_estate_satisfaction_hit/custom_description | count=1
apply_pu_supporters_estate_satisfaction_hit/custom_description/if | count=1
apply_pu_supporters_estate_satisfaction_hit/custom_description/if/every_international_organization_member | count=1
apply_pu_supporters_estate_satisfaction_hit/custom_description/if/limit | count=1
apply_pu_supporters_estate_satisfaction_hit_text | count=1
apply_same_inheritance_policy_effect | count=1
apply_same_inheritance_policy_effect/hidden_effect | count=1
apply_same_inheritance_policy_effect/hidden_effect/ordered_country_with_special_status_of_type | count=1
apply_same_inheritance_policy_effect/hidden_effect/ordered_country_with_special_status_of_type/if | count=1
apply_same_laws_policy_effect | count=1
apply_same_laws_policy_effect/custom_tooltip | count=1
apply_same_laws_policy_effect/custom_tooltip/ordered_country_with_special_status_of_type | count=1
apply_societal_value_push_modifiers | count=2
apply_societal_value_push_modifiers/custom_description | count=1
apply_union_levels | count=1
apply_union_levels/if | count=1
apply_union_levels/set_local_variable | count=1
appoint_as_heir | count=1
appoint_as_heir/potential | count=1
appoint_as_heir_modifier | count=1
appoint_as_heir_modifier/game_data | count=1
appoint_as_heir_price | count=1
appoint_as_heir_price_cost_modifier | count=2
appoint_as_heir_price_cost_modifier/game_data | count=1
appoint_ecclesiastical_offices | count=1
appoint_ecclesiastical_offices/country_modifier | count=1
appoint_ecclesiastical_offices/potential | count=1
appointed_chain_of_command | count=1
appointed_chain_of_command/potential | count=1
appointed_posts_policy | count=1
appointed_posts_policy/on_pay_price | count=1
apprenticeships_education | count=1
apr | count=1
apsaalooke_hiraaca_group | count=1
apsaalooke_hiraaca_language | count=1
apsaalooke_hiraaca_language/dynasty_names | count=1
apsaalooke_hiraaca_language/female_names | count=1
apsaalooke_hiraaca_language/lowborn | count=1
apsaalooke_hiraaca_language/male_names | count=1
aptekarsky | count=1
aptekarsky/country_modifier | count=1
aptekarsky/potential | count=1
apulia_area | count=1
apyawa_culture | count=1
aqn | count=2
aqn/flag_definition | count=3
aqn/flag_definition/trigger | count=2
aqu | count=1
ara | count=3
ara/ai_rule | count=1
ara/flag_definition | count=5
ara/flag_definition/trigger | count=4
ara/flag_definition/trigger/or | count=1
ara_a_maritime_realm | count=1
ara_a_maritime_realm/potential | count=1
ara_a_maritime_realm/potential/or | count=1
ara_a_mediterranean_trade_power | count=1
ara_a_mediterranean_trade_power/potential | count=1
ara_a_mediterranean_trade_power/potential/or | count=1
ara_almogavars | count=1
ara_almogavars/potential | count=1
ara_almogavars/potential/or | count=1
ara_catalan_crossbowmen | count=1
ara_catalan_crossbowmen/potential | count=1
ara_catalan_crossbowmen/potential/or | count=1
ara_chartered_merchant_companies | count=1
ara_chartered_merchant_companies/potential | count=1
ara_chartered_merchant_companies/potential/or | count=1
ara_constellation_cities | count=1
ara_constellation_cities/potential | count=1
ara_constellation_cities/potential/or | count=1
ara_desperta_ferro | count=1
ara_desperta_ferro/potential | count=1
ara_desperta_ferro/potential/or | count=1
ara_fleet_ordinances | count=1
ara_fleet_ordinances/potential | count=1
ara_fleet_ordinances/potential/or | count=1
ara_gunpowder_souls | count=1
ara_gunpowder_souls/potential | count=1
ara_gunpowder_souls/potential/or | count=1
ara_late_almogavars | count=1
ara_late_almogavars/potential | count=1
ara_late_almogavars/potential/or | count=1
ara_mossos_esquadra | count=1
ara_mossos_esquadra/potential | count=1
ara_mossos_esquadra/potential/or | count=1
ara_peter_iv_arago | count=1
ara_peter_iv_arago/dna_modifiers | count=1
ara_peter_iv_arago/dna_modifiers/accessory | count=1
ara_peter_iv_arago/weight | count=1
ara_peter_iv_arago/weight/modifier | count=1
ara_peter_iv_arago_crown | count=1
ara_peter_iv_arago_crown/dna_modifiers | count=1
ara_peter_iv_arago_crown/dna_modifiers/accessory | count=3
ara_peter_iv_arago_crown/weight | count=1
ara_peter_iv_arago_crown/weight/modifier | count=1
ara_peter_iv_arago_war | count=1
ara_peter_iv_arago_war/dna_modifiers | count=1
ara_peter_iv_arago_war/dna_modifiers/accessory | count=4
ara_peter_iv_arago_young | count=1
ara_peter_iv_arago_young/dna_modifiers | count=1
ara_peter_iv_arago_young/dna_modifiers/accessory | count=1
ara_protection_of_the_little_folk | count=1
ara_protection_of_the_little_folk/potential | count=1
ara_protection_of_the_little_folk/potential/or | count=1
ara_remenca | count=1
ara_remenca/potential | count=1
ara_remenca/potential/or | count=1
ara_royal_ordinances_policy | count=1
ara_royal_ordinances_policy/potential | count=1
ara_scenario | count=1
ara_sindicat_ara_remenca | count=1
ara_sindicat_ara_remenca/allow | count=1
ara_sindicat_ara_remenca/can_revoke | count=1
ara_sindicat_ara_remenca/country_modifier | count=1
ara_sindicat_ara_remenca/potential | count=1
ara_stronger_united | count=1
ara_stronger_united/potential | count=1
ara_stronger_united/potential/or | count=1
ara_valencian_golden_age | count=1
ara_valencian_golden_age/potential | count=1
ara_valencian_golden_age/potential/or | count=1
ara_vincent_ferrer | count=2
ara_vincent_ferrer/dna_modifiers | count=1
ara_vincent_ferrer/dna_modifiers/accessory | count=2
arabia_cradle_of_islam | count=1
arabia_cradle_of_islam/potential | count=1
arabia_felix | count=1
arabia_red_sea_trade | count=1
arabia_red_sea_trade/potential | count=1
arabia_region | count=1
arabia_region/bahrein_area | count=1
arabian_area | count=1
arabian_desert_warfare | count=1
arabian_desert_warfare/potential | count=1
arabian_gfx | count=1
arabian_gfx/ethnicities | count=1
arabian_group | count=1
arabian_horsemanship | count=1
arabian_horsemanship/potential | count=1
arabic_group | count=1
arabic_language | count=1
arabic_language/dialects | count=1
arabic_language/dialects/classical_arabic_dialect | count=1
arabic_language/dialects/egyptian_dialect | count=1
arabic_language/dialects/iraqi_dialect | count=1
arabic_language/dialects/levantine_dialect | count=1
arabic_language/dialects/maghrebi_dialect | count=1
arabic_language/dialects/maltese_dialect | count=1
arabic_language/dialects/peninsular_dialect | count=1
arabic_language/dynasty_names | count=1
arabic_language/female_names | count=1
arabic_language/location_prefix_elision | count=1
arabic_language/lowborn | count=1
arabic_language/male_names | count=1
aragon_area | count=1
aragonese | count=1
aramaic_language | count=1
aramaic_language/dynasty_names | count=1
aramaic_language/female_names | count=1
aramaic_language/lowborn | count=1
aramaic_language/male_names | count=1
arandai_culture | count=1
arandai_language | count=1
arandai_language/dynasty_names | count=1
arandai_language/female_names | count=1
arandai_language/lowborn | count=1
arandai_language/male_names | count=1
aranmula_parthasarathy_temple | count=1
arasavalli_sun_temple | count=1
arat_sabulungan_religion | count=1
arat_sabulungan_religion/definition_modifier | count=1
arat_sabulungan_religion/opinions | count=1
arawak_culture | count=1
arawakan_language_family | count=1
arb | count=2
arb/flag_definition | count=2
arb/flag_definition/trigger | count=1
archbishop_elector | count=1
archbishop_elector/else | count=1
archbishop_elector/max_countries | count=1
archbishop_elector/max_countries/if | count=1
archbishop_elector_agenda_impact | count=2
archbishop_elector_agenda_impact/game_data | count=1
archbishop_elector_can_participate_in_parliament | count=2
archbishop_elector_can_participate_in_parliament/game_data | count=1
archer_infantry_construction | count=1
archer_infantry_maintenance | count=1
archer_weapons | count=1
architect | count=1
architectural_visionary | count=1
architectural_visionary/allow | count=1
archive_of_the_indies | count=1
archive_of_the_indies/allow | count=1
archive_of_the_indies/allow/custom_tooltip | count=1
archive_of_the_indies/country_potential | count=1
archive_of_the_indies/country_potential/or | count=1
archive_of_the_indies/modifier | count=1
archive_of_the_indies/possible_production_methods | count=1
arctic | count=1
arctic/audio_tags | count=1
arctic/location_modifier | count=1
ard | count=1
arduous_terrain | count=1
arduous_terrain/potential | count=1
area | count=19
area/area_exploration | count=1
area/area_exploration/sort | count=3
area/area_exploration/sort/sort_text | count=1
area/area_exploration/sort/sort_value | count=2
area/area_primary_culture_percentage | count=1
area/area_primary_culture_percentage/sort | count=1
area/area_primary_culture_percentage/sort/sort_value | count=1
area/every_location_in_area | count=2
area/every_location_in_area/limit | count=1
area/every_location_in_area/limit/or | count=1
area/flatmap_gradient_parameters | count=2
area/gradient_parameters | count=1
area/integration | count=1
area/integration/sort | count=1
area/integration/sort/sort_value | count=1
area/map_markers | count=1
area/market | count=1
area/market/owner | count=1
area/name | count=1
area/name/sort | count=1
area/name/sort/sort_text | count=1
area/override_border_rendering | count=1
area/population | count=1
area/population/sort | count=1
area/population/sort/sort_value | count=1
area/random_adjacent_ports_to_area | count=2
area/random_adjacent_ports_to_area/limit | count=1
area/random_adjacent_ports_to_area/limit/market | count=1
area/random_location_in_area | count=1
area/random_location_in_area/limit | count=1
area/random_location_in_area/limit/not | count=2
area/random_location_in_area/limit/or | count=6
area_average_integration | count=1
area_exploration/sort/sort_text/else | count=1
area_exploration/sort/sort_text/if | count=1
area_exploration_progress | count=1
areas | count=24
arendaronon_culture | count=1
arg | count=1
argentinian_coa_gfx | count=1
ari | count=1
arid | count=1
arid/audio_tags | count=1
arid/location_modifier | count=1
arid/unit_modifier | count=1
aridoamerica_region | count=1
aridoamerica_region/natahende_area | count=1
aridoamerica_sea_zones_area | count=1
aridoamerica_sea_zones_area/california_gulf_sea_zones_province | count=1
aridoamerica_sea_zones_area/culiacan_coast_sea_zones_province | count=1
aridoamerica_sea_zones_area/lower_california_coast_sea_zones_province | count=1
aridoamerica_sea_zones_area/pacific_aridoamerica_sea_zones_province | count=1
aristocracy | count=1
aristocracy/allow | count=1
aristocracy/allow/any_market_present_in_country | count=1
aristocracy/allow/any_market_present_in_country/or | count=1
aristocracy_in_power_modifier | count=1
aristocracy_in_power_modifier/game_data | count=1
aristocracy_progress_cabinet_efficiency | count=1
aristocracy_progress_cabinet_efficiency/game_data | count=1
aristocracy_united | count=1
aristocracy_united/game_data | count=1
aristocracy_vs_plutocracy | count=1
aristocracy_vs_plutocracy/left_modifier | count=1
aristocracy_vs_plutocracy/right_modifier | count=1
aristocratic_privileges | count=1
aristocratic_privileges/game_data | count=1
ark | count=1
arkansas_area | count=1
arkhangelsk_area | count=1
arkona_sea_province | count=1
arm | count=2
arm/flag_definition | count=2
arm/flag_definition/trigger | count=1
arm_apostolic_church | count=1
arm_apostolic_church/potential | count=1
arm_border_nation | count=1
arm_border_nation/potential | count=1
arm_f | count=1
arm_f/allow | count=1
arm_f/areas | count=1
arm_f/form_effect | count=1
arm_f/potential | count=1
arm_f/provinces | count=1
arm_greater_armenia | count=1
arm_greater_armenia/potential | count=1
arm_highland_fortresses | count=1
arm_highland_fortresses/potential | count=1
arm_highland_fortresses/potential/or | count=1
arm_land_reclamation | count=1
arm_land_reclamation/potential | count=1
arm_legacy_of_hayk | count=1
arm_legacy_of_hayk/potential | count=1
arm_melikdom_organization | count=1
arm_melikdom_organization/potential | count=1
arm_mount_ararat | count=1
arm_mount_ararat/potential | count=1
arm_mountain_armies | count=1
arm_mountain_armies/potential | count=1
arm_nakharar_titles | count=1
arm_nakharar_titles/potential | count=1
armenia_area | count=1
armenian_beards | count=1
armenian_beards/dna_modifiers | count=1
armenian_beards/dna_modifiers/accessory | count=1
armenian_culture | count=1
armenian_language | count=1
armenian_language/dynasty_names | count=1
armenian_language/female_names | count=1
armenian_language/lowborn | count=1
armenian_language/male_names | count=1
armies_caught_on_thawing_ice | count=1
arminianism | count=1
arminianism/visible | count=1
armor_metal_engravings_group | count=2
armories_of_smolensk | count=1
armory | count=2
armory/allow | count=1
armory/contributors | count=1
armory_advance | count=1
army | count=1
army_artillery | count=2
army_artillery_build | count=1
army_artillery_build_cost_modifier | count=2
army_artillery_build_cost_modifier/game_data | count=1
army_artillery_maintenance | count=1
army_artillery_maintenance_cost_modifier | count=2
army_artillery_maintenance_cost_modifier/game_data | count=1
army_artillery_power | count=2
army_artillery_power/game_data | count=1
army_artillery_reinforce | count=1
army_artillery_reinforce_cost_modifier | count=2
army_artillery_reinforce_cost_modifier/game_data | count=1
army_auxiliary | count=2
army_auxiliary_build | count=1
army_auxiliary_build_cost_modifier | count=2
army_auxiliary_build_cost_modifier/game_data | count=1
army_auxiliary_maintenance | count=1
army_auxiliary_maintenance_cost_modifier | count=2
army_auxiliary_maintenance_cost_modifier/game_data | count=1
army_auxiliary_power | count=2
army_auxiliary_power/game_data | count=1
army_auxiliary_reinforce | count=1
army_auxiliary_reinforce_cost_modifier | count=2
army_auxiliary_reinforce_cost_modifier/game_data | count=1
army_based | count=2
army_based/flatmap_gradient_parameters | count=2
army_based/gradient_parameters | count=1
army_based/map_markers | count=1
army_based_shattered | count=1
army_cavalry | count=2
army_cavalry_build | count=1
army_cavalry_build_cost_modifier | count=2
army_cavalry_build_cost_modifier/game_data | count=1
army_cavalry_maintenance | count=1
army_cavalry_maintenance_cost_modifier | count=2
army_cavalry_maintenance_cost_modifier/game_data | count=1
army_cavalry_power | count=2
army_cavalry_power/game_data | count=1
army_cavalry_reinforce | count=1
army_cavalry_reinforce_cost_modifier | count=2
army_cavalry_reinforce_cost_modifier/game_data | count=1
army_country_casus_belli_advance | count=1
army_country_diplo_range_advance | count=1
army_country_integration_speed_advance | count=1
army_country_looting_advance | count=1
army_country_movement_speed_advance | count=1
army_disembark_speed | count=2
army_disembark_speed/game_data | count=1
army_doctrine_law | count=1
army_doctrine_law/amphibious_specialization_policy | count=1
army_doctrine_law/amphibious_specialization_policy/allow | count=1
army_doctrine_law/amphibious_specialization_policy/country_modifier | count=1
army_doctrine_law/amphibious_specialization_policy/estate_preferences | count=1
army_doctrine_law/authority_of_the_captain | count=1
army_doctrine_law/authority_of_the_captain/country_modifier | count=1
army_doctrine_law/authority_of_the_captain/estate_preferences | count=1
army_doctrine_law/authority_of_the_captain/potential | count=1
army_doctrine_law/cavalry_warfare_policy | count=1
army_doctrine_law/cavalry_warfare_policy/country_modifier | count=1
army_doctrine_law/cavalry_warfare_policy/estate_preferences | count=1
army_doctrine_law/defensive_stance_policy | count=1
army_doctrine_law/defensive_stance_policy/country_modifier | count=1
army_doctrine_law/defensive_stance_policy/estate_preferences | count=1
army_doctrine_law/large_army_policy | count=1
army_doctrine_law/large_army_policy/country_modifier | count=1
army_doctrine_law/superior_firepower_policy | count=1
army_doctrine_law/superior_firepower_policy/country_modifier | count=1
army_doctrine_law/superior_firepower_policy/estate_preferences | count=1
army_doctrine_law/sustained_discipline_policy | count=1
army_doctrine_law/sustained_discipline_policy/country_modifier | count=1
army_doctrine_law/sustained_discipline_policy/estate_preferences | count=1
army_doctrine_law_advance | count=1
army_experience | count=1
army_experience/game_data | count=1
army_food_gathering | count=2
army_food_gathering/game_data | count=1
army_food_gathering_modifier | count=2
army_food_gathering_modifier/game_data | count=1
army_infantry | count=2
army_infantry_build | count=1
army_infantry_build_cost_modifier | count=2
army_infantry_build_cost_modifier/game_data | count=1
army_infantry_maintenance | count=1
army_infantry_maintenance_cost_modifier | count=2
army_infantry_maintenance_cost_modifier/game_data | count=1
army_infantry_power | count=2
army_infantry_power/game_data | count=1
army_infantry_reinforce | count=1
army_infantry_reinforce_cost_modifier | count=2
army_infantry_reinforce_cost_modifier/game_data | count=1
army_initiative | count=2
army_initiative/game_data | count=1
army_initiative_ren | count=1
army_leaderless | count=1
army_leaderless/game_data | count=1
army_levy | count=1
army_logistics_distance | count=2
army_logistics_distance/game_data | count=1
army_logistics_distance_modifier | count=2
army_logistics_distance_modifier/game_data | count=1
army_losses_in_war | count=1
army_losses_in_war_cost_modifier | count=2
army_losses_in_war_cost_modifier/game_data | count=1
army_maintenance | count=2
army_maintenance_cost | count=2
army_maintenance_cost/game_data | count=1
army_maintenance_mod | count=1
army_maintenance_mod/game_data | count=1
army_maintenance_reverse_mod | count=1
army_maintenance_reverse_mod/game_data | count=1
army_movement_speed | count=2
army_movement_speed/game_data | count=1
army_movement_speed_absolutism | count=1
army_movement_speed_revolutions | count=1
army_professionalism | count=1
army_professionalism/potential | count=1
army_professionalism/potential/or | count=1
army_reinforce_cost | count=2
army_reinforce_cost/game_data | count=1
army_size | count=1
army_size_percentage | count=1
army_tradition | count=3
army_tradition/scales_with | count=1
army_tradition_decay | count=2
army_tradition_decay/game_data | count=1
army_tradition_from_battle | count=2
army_tradition_from_battle/game_data | count=1
army_tradition_percentage | count=1
army_tt_name | count=1
army_tt_name/potential_trigger | count=1
army_weight_modifier | count=2
army_weight_modifier/game_data | count=1
armydead | count=1
arn | count=1
aromanian | count=1
arop_culture | count=1
arop_language | count=1
arop_language/dynasty_names | count=1
arop_language/female_names | count=1
arop_language/lowborn | count=1
arop_language/male_names | count=1
arosi_culture | count=1
arosi_language | count=1
arosi_language/dynasty_names | count=1
arosi_language/female_names | count=1
arosi_language/lowborn | count=1
arosi_language/male_names | count=1
arosi_religion | count=1
arosi_religion/definition_modifier | count=1
arosi_religion/opinions | count=1
arpitan | count=1
arr | count=2
arr/flag_definition | count=2
arr/flag_definition/trigger | count=1
arrested_character | count=1
arrested_character/game_data | count=1
arrogant_administrators | count=1
ars | count=2
ars/flag_definition | count=3
ars/flag_definition/trigger | count=2
ars/flag_definition/trigger/or | count=2
art | count=1
art_creation_speed | count=2
art_creation_speed/game_data | count=1
art_location/sort/sort_text/else | count=1
art_location/sort/sort_text/if | count=1
art_progress | count=1
art_quality | count=2
art_school | count=1
art_school/capital_country_modifier | count=1
art_school/capital_modifier | count=1
art_school/location_potential | count=1
art_school/possible_production_methods | count=1
art_school/remove_if | count=1
art_school_advance | count=1
art_school_construction | count=1
art_school_maintenance | count=1
arte_della_lana | count=1
arte_della_lana/potential | count=1
articles_of_agreement | count=1
